HALTER_ID,OWNER_AGE,GENDER,CITY,DISTRICT,BREED1,BREED1_MUTT,BREED2,BREED2_MUTT,RASSENTYP,BIRTH_YEAR_DOG,GENDER_DOG,DOG_COLOR
81134,71-80,m,7,74,Pekingese,,,,K,2006,w,braun
81139,81-90,w,7,74,Mops,,,,K,2015,m,beige
81153,51-60,w,8,83,Airedale Terrier,,,,I,2013,w,black/tan
81159,61-70,m,9,92,Airedale Terrier,,,,I,2008,w,schwarz/beige
81172,61-70,w,11,111,Collie,,,,I,2009,m,tricolor
81183,41-50,m,9,92,Deutscher Schäfer,,,,I,2011,w,schwarz/gelb
81183,41-50,m,9,92,Yorkshire Terrier,,,,K,2013,m,steelblue/tan
81184,61-70,w,9,92,Italienisches Windspiel,,,,K,2006,w,schwarz
81188,51-60,m,10,101,Jack Russel Terrier,,,,K,2011,w,braun/weiss
81195,61-70,w,10,102,Beagle,,,,K,2004,m,tricolor
81197,51-60,w,2,21,West Highland White Terrier,,,,K,2002,w,weiss
81200,81-90,m,10,101,Toypudel,,,,K,2002,w,schwarz
81202,71-80,m,9,91,Toypudel,,,,K,2004,w,silber
81212,51-60,w,9,92,Labrador Retriever,,,,I,2014,w,schwarz
81218,71-80,w,9,91,Cairn Terrier,,,,K,2012,m,rot/braun
81224,51-60,m,10,101,Miniature Bull Terrier,,,,K,2010,m,rot/weiss
81234,81-90,m,9,92,Terrier,Mischling,,,K,2001,m,schwarz/weiss
81235,71-80,m,4,42,Jack Russel Terrier,,Chihuahua,,K,2009,m,weiss/schwarz
81245,71-80,w,8,81,Chihuahua,,,,K,2009,w,rot
81248,71-80,m,10,101,Deutscher Schäfer,,,,I,2011,m,schwarz/braun
81251,51-60,w,2,24,Irish Terrier,,,,I,2014,w,rot/braun
81252,71-80,w,9,91,Berger des Pyrenées,,,,I,1999,m,beige
81254,51-60,w,9,92,Tibet Terrier,,,,K,2004,m,weiss/schwarz
81273,71-80,m,9,92,Golden Retriever,,,,I,2005,m,beige
81274,91-100,m,9,92,Labrador Retriever,Mischling,,,I,2005,w,schwarz
81281,61-70,m,3,33,Labrador Retriever,,,,I,2003,m,schwarz
81287,81-90,m,7,71,Cairn Terrier,,,,K,2002,w,dunkel gestromt
81293,81-90,w,10,101,Cocker Spaniel,,,,K,2010,w,braun/weiss
81309,71-80,w,10,102,Yorkshire Terrier,Mischling,,,K,2006,w,schwarz/braun
81316,71-80,w,11,119,Yorkshire Terrier,,,,K,2007,m,blue/tan
81319,61-70,m,10,102,Labrador Retriever,,,,I,2003,m,schwarz
81322,71-80,w,6,63,Galgo Español,,,,I,2008,w,gestromt
81323,81-90,m,6,63,Alpenländische Dachsbracke,,,,K,2007,m,hirschrot
81325,71-80,w,12,122,Sheltie,,,,K,2008,w,blue/merle
81330,41-50,w,2,24,Dobermann,Mischling,,,I,2000,w,schwarz/braun
81336,51-60,w,6,63,Malteser,,,,K,2010,w,weiss
81343,31-40,w,11,111,Papillon,,,,K,2002,w,schwarz/braun/weiss
81346,61-70,w,7,71,Terrier,Mischling,,,K,2005,w,tricolor
81348,61-70,w,7,71,Golden Retriever,,,,I,2006,w,golden
81352,71-80,w,7,71,Windspiel,,,,I,2011,m,steelblue
81352,71-80,w,7,71,Italienisches Windspiel,,,,K,2011,w,schwarz/weiss
81353,81-90,w,6,63,Rottweiler,Mischling,,,I,2008,m,schwarz/braun
81354,81-90,w,6,63,Appenzeller,Mischling,,,I,2000,m,schwarz/braun/weiss
81364,51-60,w,3,33,Cocker Spaniel,,,,K,2008,w,schwarz/weiss
81377,41-50,m,6,63,Bearded Collie,,,,I,2010,w,braun/weiss
81377,41-50,m,6,63,Bearded Collie,,,,I,2006,m,grau/weiss
81377,41-50,m,6,63,Bearded Collie,,,,I,2003,m,braun/weiss
81377,41-50,m,6,63,Bearded Collie,,,,I,2009,m,blau/weiss
81380,81-90,m,12,121,Pudel,,,,K,2005,w,silber
81387,41-50,w,8,82,Terrier,Mischling,,,K,1998,w,rot/weiss
81391,81-90,w,7,71,Lagotto Romagnolo,,,,I,2012,w,braun
81392,51-60,w,7,71,Mischling klein,,,,K,2000,w,braun
81394,51-60,w,10,101,Samojede,,,,I,2014,w,weiss
81397,51-60,w,8,83,Bearded Collie,,,,I,2015,m,braun/weiss
81397,51-60,w,8,83,Bobtail,,Bergamasker,,I,2004,w,grau
81399,81-90,w,11,119,Yorkshire Terrier,,,,K,2008,w,silber/braun
81403,71-80,w,6,63,Appenzeller,,,,I,2003,w,schwarz/weiss/braun
81403,71-80,w,6,63,Border Collie,,,,I,2009,w,tricolor
81407,61-70,m,6,63,Border Collie,,,,I,2006,w,schwarz
81407,61-70,m,6,63,Spinone,,,,I,2002,w,weiss
81424,71-80,w,6,63,Border Collie,,,,I,2001,w,schwarz/weiss
81430,61-70,w,10,102,Bolonka Zwetna,,,,K,2012,w,black/tan
81437,71-80,w,7,74,Dackel,Mischling,,,K,2008,w,braun/weiss
81437,71-80,w,7,74,Mischling klein,,,,K,2005,w,schwarz/braun
81438,81-90,m,7,71,Labrador Retriever,,,,I,2007,m,schwarz
81441,71-80,w,8,81,Mischling klein,,,,K,2004,m,weiss
81448,71-80,w,4,41,Rauhaar Dackel,,,,K,2007,w,saufarben
81457,41-50,w,7,73,Beagle,,,,K,2012,w,tricolor
81458,71-80,w,6,63,Berner Sennenhund,,,,I,2008,m,schwarz/braun/weiss
81458,71-80,w,6,63,Border Terrier,,,,K,2002,w,red grizzle
81459,81-90,w,11,115,Cairn Terrier,,,,K,2011,m,braun
81463,51-60,w,10,102,Mops,,,,K,2013,w,beige
81466,61-70,w,3,34,Yorkshire Terrier,,,,K,2006,w,blue/tan
81468,71-80,w,5,51,Yorkshire Terrier,,West Highland White Terrier,,K,2004,m,schwarz/braun/weiss
81469,61-70,w,6,63,Jack Russel Terrier,,,,K,2011,m,weiss/braun
81475,61-70,w,7,71,Labrador Retriever,,,,I,2009,w,schwarz/weiss
81482,71-80,m,12,122,Katalanischer Hirtenhund,,,,I,2004,w,braun schwarz gestromt
81483,51-60,w,5,52,Labrador Retriever,,Hovawart,,I,2009,w,schwarz/braun
81502,71-80,w,7,72,Mischling klein,,,,K,2000,m,braun/beige
81504,81-90,w,7,74,Pudel,Mischling,,,K,2003,m,grau
81507,61-70,w,6,63,Mittelpudel,,,,K,2004,m,schwarz
81512,81-90,w,7,71,Cairn Terrier,,,,K,2012,w,schwarz/braun
81514,71-80,m,6,63,Podenco,,,,I,2011,w,rehbraun
81518,71-80,m,2,23,Parson Terrier,,,,K,2010,m,tricolor
81523,81-90,w,2,21,Labrador Retriever,,Schäfer,,I,2004,w,braun/schwarz
81528,61-70,w,2,21,Schweizer Sennenhund,,,,I,2012,w,tricolor
81531,71-80,w,3,34,Bolonka Zwetna,,,,K,2011,w,braun/weiss/schwarz
81531,71-80,w,3,34,Mischling klein,,,,K,2004,w,rot/schwarz
81531,71-80,w,3,34,Afghane,,,,I,2004,m,rot/schwarz
81539,71-80,w,2,21,Dackel,Mischling,,,K,1999,w,schwarz gestromt
81540,31-40,w,2,21,Mischling gross,,,,I,2015,w,schwarz/weiss
81540,31-40,w,2,21,Appenzeller,,Border Collie,,I,2014,m,tricolor
81548,41-50,w,3,31,Labrador Retriever,,Flat Coated Retriever,,I,2012,m,schwarz
81557,71-80,w,2,24,Labrador Retriever,Mischling,,,I,2004,w,schwarz
81560,81-90,w,2,21,Lakeland Terrier,,,,K,2002,w,black/tan
81569,81-90,w,2,24,Mischling klein,,,,K,2008,m,dunkel gestromt
81573,71-80,w,3,31,Jack Russel Terrier,,,,K,2007,m,weiss/schwarz
81579,41-50,w,3,31,Lagotto Romagnolo,,,,I,2009,m,weiss/braun
81584,51-60,m,2,21,Spitz,Mischling,,,K,2000,m,braun/weiss
81587,51-60,w,2,24,Jack Russel Terrier,,,,K,2000,m,grau/braun
81590,71-80,w,2,21,Cocker Spaniel,,,,K,2006,w,blauschimmel
81595,61-70,w,1,11,Rauhaar Dackel,,,,K,1999,w,schwarz/braun
81599,81-90,w,3,31,Golden Retriever,,,,I,2009,w,golden
81612,51-60,w,6,63,Border Collie,,,,I,2008,w,schwarz/weiss
81614,61-70,m,4,41,Dachshund,,,,K,2013,m,schwarz/rot
81615,61-70,m,10,101,Golden Retriever,,Labrador Retriever,,I,2013,m,blondfarben
81618,61-70,w,2,21,Zwergschnauzer,,,,K,2008,w,schwarz/grau
81619,51-60,w,8,83,Berger Picard,,,,I,2010,w,fauve
81621,61-70,w,2,21,West Highland White Terrier,,,,K,2002,w,weiss
81623,61-70,w,10,101,Sennenhund,Mischling,,,I,2003,m,schwarz/weiss/braun
81631,51-60,w,12,121,Berner Sennenhund,,Labrador Retriever,,I,2012,m,schwarz
81638,41-50,w,10,101,Labrador Retriever,Mischling,,,I,2012,m,beige
81640,71-80,w,10,101,Cairn Terrier,,,,K,2014,m,beige
81641,41-50,w,3,31,Berner Sennenhund,,,,I,2006,m,tricolor
81645,71-80,m,10,101,Airedale Terrier,,,,I,2009,w,black/tan
81648,41-50,w,10,101,Sheltie,,,,K,2008,m,blue/merle
81648,41-50,w,10,101,Chihuahua,,,,K,2005,m,schwarz/weiss
81650,61-70,m,10,101,Deutsche Dogge,,,,I,2013,m,schwarz/weiss
81671,51-60,w,10,101,Mischling klein,,,,K,2003,w,braun
81671,51-60,w,10,101,Mischling klein,,,,K,2003,w,weiss/braun
81674,81-90,w,10,101,Pekingese,Mischling,,,K,2004,m,schwarz/braun
81677,51-60,w,10,101,Mischling klein,,,,K,2010,w,schwarz
81680,71-80,w,10,102,Mischling klein,,,,K,2010,m,braun
81681,41-50,w,10,101,Sennenhund,Mischling,,,I,2008,w,tricolor
81683,61-70,w,10,101,Chinese Crested Powderpuff,,,,K,2011,m,schwarz/weiss
81689,51-60,w,10,101,Portugiesischer Wasserhund,,,,I,2007,w,schwarz
81692,71-80,m,8,83,Yorkshire Terrier,,,,K,2013,m,schwarz/beige
81696,41-50,m,4,4,Deutscher Pinscher,,,,I,2010,m,schwarz/rot
81702,51-60,w,11,119,Collie,,,,I,2011,w,tricolor
81702,51-60,w,11,119,Collie,,,,I,2011,w,tricolor
81717,71-80,m,12,122,Pekingese,,,,K,2010,w,weiss/braun
81717,71-80,m,12,122,Pekingese,,,,K,2008,w,braun/schwarz
81721,81-90,m,6,63,Bolonka Zwetna,,,,K,2014,m,schwarz/braun
81722,61-70,w,6,61,Beagle,,,,K,2006,m,tricolor
81726,61-70,w,11,111,Jack Russel Terrier,Mischling,,,K,2008,w,weiss/braun
81726,61-70,w,11,111,Mischling klein,,,,K,2007,m,gestromt
81726,61-70,w,11,111,Mischling klein,,,,K,2007,w,hellbraun/weiss
81726,61-70,w,11,111,Mischling klein,,,,K,2009,w,braun
81726,61-70,w,11,111,Dachshund,Mischling,,,K,2012,m,schwarz/braun
81731,61-70,m,12,121,Mischling klein,,,,K,2007,w,schwarz/weiss
81733,61-70,m,11,115,Jack Russel Terrier,Mischling,,,K,2005,m,tricolor
81738,81-90,w,11,115,Whippet,,,,I,2012,w,rot/braun
81742,71-80,w,12,122,Yorkshire Terrier,,,,K,2001,m,beige/weiss
81760,51-60,w,12,121,Shih Tzu,Mischling,,,K,2007,w,braun
81764,71-80,w,12,122,Coton de Tulear,,,,K,2004,m,weiss
81768,61-70,m,11,115,Rauhaar Dackel,,,,K,2008,m,rot
81772,61-70,m,11,119,Labrador Retriever,,,,I,2014,w,schwarz
81775,71-80,w,11,119,Zwergpudel,,,,K,2002,m,apricot
81780,51-60,m,12,122,Münsterländer,,,,I,2003,m,weiss/braun
81781,61-70,w,12,122,Mischling klein,,,,K,2001,w,weiss
81782,51-60,w,11,115,Mittelpudel,,,,K,2006,w,schwarz/weiss
81789,41-50,m,11,111,Mischling klein,,,,K,2013,m,schwarz/weiss
81807,71-80,w,11,111,Labrador Retriever,,,,I,2002,w,schwarz
81810,61-70,m,11,111,Kleiner Münsterländer,,,,I,2013,w,weiss/braun
81811,61-70,m,11,111,Terrier,Mischling,,,K,2003,w,braun
81812,71-80,w,11,115,Galgo Español,,,,I,2007,w,beige
81831,71-80,w,11,115,Mischling klein,,,,K,2003,w,braun/weiss
81844,71-80,w,11,115,Mischling klein,,,,K,2009,w,braun
81849,51-60,w,11,119,Chinese Crested,,,,K,2014,w,weiss/orange
81849,51-60,w,11,119,Azawakh,,,,I,2008,w,rot
81849,51-60,w,11,119,Chihuahua,,,,K,2010,m,wildfarbig
81852,51-60,m,11,119,Irish Setter,,,,I,2004,w,mahagoni
81856,31-40,m,11,119,Labrador Retriever,Mischling,,,I,2001,m,beige/weiss
81870,61-70,w,7,74,Mischling klein,,,,K,2002,w,schwarz/weiss
81872,61-70,w,10,102,Miniature Australien Shepard,,,,K,2010,m,tricolor
81877,71-80,w,7,72,Mischling klein,,,,K,2007,w,weiss/schwarz
81878,71-80,w,7,73,Zwergrauhaardackel,,,,K,2005,w,schwarz/braun
81883,71-80,m,7,72,Beagle,,,,K,2009,w,tricolor
81885,71-80,w,7,74,Labrador Retriever,,,,I,2010,m,schwarz
81885,71-80,w,7,74,Labrador Retriever,,,,I,2015,m,gelb
81889,61-70,w,2,21,West Highland White Terrier,,,,K,2009,m,weiss
81892,51-60,m,11,119,American Bulldog,,,,I,2012,m,gestromt
81914,61-70,m,4,44,Deutscher Schäfer,,,,I,2013,m,grau
81916,51-60,w,9,91,Labrador Retriever,,,,I,2003,m,gelb
81918,71-80,w,10,101,Zwergpudel,,,,K,2008,m,apricot
81925,61-70,w,10,102,Pointer,,,,I,2008,w,schwarz/weiss
81949,71-80,m,12,122,Deutscher Schäfer,,,,I,2006,w,schwarz/braun
81973,41-50,w,12,121,Border Collie,,Bergamasker,,I,2007,w,tricolor
81986,51-60,m,11,119,Labrador Retriever,,,,I,2014,m,hellbraun
81989,81-90,m,7,72,Golden Retriever,,,,I,2003,m,golden
81998,71-80,w,10,101,Bolonka Zwetna,,,,K,2013,w,braun/schwarz/weiss
82001,71-80,m,2,21,Rauhaar Dackel,,,,K,2010,m,saufarben
82001,71-80,m,2,21,Rauhaar Dackel,,,,K,2009,w,saufarben
82002,41-50,w,3,31,Malteser,,,,K,2013,m,weiss
82010,71-80,w,7,73,English Springer Spaniel,,,,I,2006,m,weiss/braun
82011,71-80,m,7,74,Bergamasker,,,,I,2004,w,grau meliert
82032,51-60,w,10,102,Labradoodle,,,,I,2013,w,weiss/braun
82033,61-70,w,10,102,Pudel,Mischling,,,K,2008,w,schwarz
82033,61-70,w,10,102,Pudel,Mischling,,,K,2008,m,schwarz
82049,71-80,w,3,33,Cairn Terrier,Mischling,,,K,2000,m,braun
82052,41-50,w,10,102,Manchester Terrier,,,,K,2008,m,black/tan
82053,61-70,w,11,111,Rauhaar Dackel,,,,K,2005,m,schwarz/braun
82063,71-80,w,11,111,Mops,,,,K,2003,w,beige
82063,71-80,w,11,111,Mops,,,,K,2002,m,beige
82063,71-80,w,11,111,Mops,,,,K,2005,w,beige
82063,71-80,w,11,111,Mops,,,,K,2008,m,beige
82064,61-70,m,3,31,Labrador Retriever,,,,I,2011,m,schwarz
82068,71-80,w,9,92,Pudel,,,,K,2010,w,schwarz/weiss
82074,71-80,m,3,33,Schäfer,Mischling,,,I,2003,m,tricolor
82080,61-70,m,10,101,Dachshund,,,,K,2009,w,saufarben
82081,51-60,m,2,23,Podenco,,,,I,2010,w,schwarz/weiss
82091,41-50,m,7,72,Irish Terrier,,,,I,2005,w,rot
82099,71-80,w,3,31,Tervueren,,,,I,2006,w,grau/schwarz
82110,61-70,w,9,91,Riesenschnauzer,,,,I,2003,w,pfeffer/salz
82110,61-70,w,9,91,Riesenschnauzer,,,,I,2007,m,pfeffer/salz
82112,71-80,m,9,91,Berger Picard,,,,I,2011,m,fauve
82127,61-70,m,7,72,Jack Russel Terrier,,,,K,2001,m,tricolor
82128,31-40,m,9,92,Chihuahua,,,,K,2010,m,zimt
82131,51-60,w,9,92,Yorkshire Terrier,,,,K,2000,w,schwarz
82135,61-70,m,9,92,Zwergpudel,,,,K,2003,m,schwarz
82136,61-70,m,8,81,Collie,,,,I,2006,w,sable
82137,41-50,w,7,71,Deutsche Dogge,,,,I,2008,m,schwarz/weiss
82137,41-50,w,7,71,Yorkshire Terrier,,,,K,2002,m,schwarz/gelb
82142,91-100,w,3,34,Pudel,,,,K,2010,m,apricot
82144,61-70,w,5,52,Rottweiler,,Schäfer,,I,2004,m,schwarz/braun
82147,51-60,w,2,23,Jack Russel Terrier,,,,K,2013,w,tricolor
82151,71-80,w,9,92,Collie,,,,I,2010,w,tricolor
82162,51-60,m,9,92,Flat Coated Retriever,,,,I,2009,m,schwarz
82167,61-70,w,9,92,Pudel,,,,K,2011,w,apricot
82180,61-70,w,7,73,Rauhaar Dackel,,,,K,2006,w,rot/braun
82190,61-70,w,10,101,Mischling klein,,,,K,2009,m,beige
82190,61-70,w,10,101,Mischling klein,,,,K,2005,m,weiss/braun
82192,61-70,w,11,111,Phalène,,,,K,2001,m,braun/weiss
82193,61-70,w,7,73,Mischling klein,,,,K,2005,w,beige
82196,51-60,w,7,72,Mischling gross,,,,I,2015,m,hellbraun
82217,61-70,m,2,23,Bearded Collie,,,,I,2007,m,schwarz/weiss
82240,71-80,w,10,101,Rauhaar Dackel,,,,K,2001,m,saufarben
82240,71-80,w,10,101,Dachshund,,,,K,2007,m,saufarben
82261,51-60,w,10,101,Chow Chow,,,,I,2007,m,rot
82262,81-90,m,10,101,Chow Chow,,,,I,2007,w,schwarz
82271,51-60,w,10,101,Border Collie,,,,I,2010,w,schwarz/weiss
82275,51-60,w,7,73,Appenzeller Sennenhund,Mischling,,,I,2013,w,tricolor
82281,81-90,w,5,52,Pudel,,,,K,2015,w,harlekin
82284,81-90,w,2,24,Zwergpudel,,,,K,2004,m,braun/weiss
82287,51-60,w,6,61,Tibet Terrier,Mischling,,,K,2000,m,schwarz
82293,71-80,w,2,24,Mischling klein,,,,K,1998,w,schwarz
82300,71-80,w,10,101,Silky Terrier,Mischling,,,K,1999,w,beige/grau
82300,71-80,w,10,101,Pekingese,,,,K,2008,w,braun/weiss/schwarz
82301,71-80,m,7,71,Irish Soft Coated Wheaten Terrier,,,,I,2012,m,weizen
82306,41-50,m,3,33,Yorkshire Terrier,,,,K,2003,m,blue/steel
82312,51-60,w,10,101,Labrador Retriever,,,,I,2006,w,gelb
82313,61-70,w,10,101,Parson Jack Russell Terrier,,,,K,2010,w,tricolor
82322,71-80,w,10,101,Labrador Retriever,,,,I,2005,m,schwarz
82323,61-70,w,9,91,Jack Russel Terrier,,,,K,2002,m,braun/weiss
82329,61-70,w,11,115,Dackel,,,,K,2009,m,braun
82330,61-70,m,11,115,Mischling klein,,,,K,2003,m,hellbraun/weiss
82334,51-60,m,11,115,Entlebucher Sennenhund,,,,I,2010,m,tricolor
82338,51-60,w,11,115,Islandhund,,,,K,2014,m,grau/beige
82341,81-90,w,11,115,Yorkshire Terrier,,,,K,2008,m,blue/tan
82360,51-60,m,11,111,Rehpinscher,,,,K,2002,w,braun
82369,61-70,m,2,24,Mischling klein,,,,K,2004,w,schwarz/braun
82370,31-40,w,2,21,Border Collie,,Appenzeller Sennenhund,,I,2014,w,schwarz/braun/weiss
82380,61-70,w,7,71,Berner Sennenhund,,,,I,2006,m,tricolor
82387,61-70,m,11,115,Havaneser,,,,K,2009,m,weiss
82396,61-70,m,11,115,Fila Brasileiro,,,,I,2015,m,gestromt
82398,51-60,w,11,111,Bergamasker,,Maremmano,,I,2005,w,braun
82402,71-80,w,11,119,Mischling klein,,,,K,2003,w,schwarz
82403,41-50,w,11,115,Mischling klein,,,,K,2003,m,schwarz
82414,51-60,w,11,119,Border Collie,,Schäfer,,I,2006,w,schwarz/weiss
82414,51-60,w,11,119,Jack Russel Terrier,,,,K,2014,m,tricolor
82419,51-60,w,7,72,Cairn Terrier,,,,K,2006,w,braun/schwarz
82435,71-80,w,7,73,Jack Russel Terrier,,,,K,2004,w,weiss/beige
82437,71-80,m,7,73,Mischling klein,,,,K,2013,w,weiss/braun
82439,81-90,m,7,74,Mischling gross,,,,I,2004,m,braun
82444,61-70,w,3,33,Schäfer,Mischling,,,I,2010,m,rotbraun/weiss
82450,71-80,w,7,74,Mischling klein,,,,K,2005,w,braun/weiss
82450,71-80,w,7,74,Mischling klein,,,,K,2008,w,braun
82452,61-70,w,10,102,Dachshund,,,,K,2006,w,rot/braun
82452,61-70,w,10,102,Dachshund,,,,K,2009,m,rot
82452,61-70,w,10,102,Dachshund,,,,K,2005,w,rot
82452,61-70,w,10,102,Dachshund,,,,K,2005,w,schwarz/rot
82452,61-70,w,10,102,Dachshund,,,,K,2008,m,braun
82452,61-70,w,10,102,Dachshund,,,,K,1999,w,schwarz/rot
82452,61-70,w,10,102,Dachshund,,,,K,1998,w,rot
82452,61-70,w,10,102,Dachshund,,,,K,2006,w,schwarz/rot
82452,61-70,w,10,102,Dachshund,,,,K,2009,w,schwarz/grau
82452,61-70,w,10,102,Dachshund,,,,K,1998,w,schwarz/rot
82452,61-70,w,10,102,Dachshund,,,,K,1999,w,schwarz/rot
82452,61-70,w,10,102,Dachshund,,,,K,1999,w,schwarz/rot
82452,61-70,w,10,102,Dachshund,,,,K,2010,w,schwarz/rot
82465,61-70,m,3,34,Bulldog,,,,I,2003,w,gestromt
82468,71-80,w,1,14,Mischling gross,,,,I,2010,w,schwarz
82473,51-60,w,1,13,Papillon,,,,K,2010,w,tricolor
82473,51-60,w,1,13,Papillon,,,,K,2011,m,tricolor
82474,71-80,w,3,31,Kromfohrländer,,,,I,2004,w,weiss/braun
82498,61-70,w,7,74,Border Collie,,,,I,2006,w,grau/weiss/schwarz
82500,61-70,m,7,71,Boxer,,,,I,2007,w,schwarz/braun
82506,51-60,w,4,44,Havaneser,,,,K,2008,w,braun/weiss
82506,51-60,w,4,44,Yorkshire Terrier,,,,K,2005,m,tricolor
82508,61-70,w,8,81,Beagle,,,,K,2011,m,tricolor
82509,51-60,w,7,72,Rottweiler,,,,I,2009,w,schwarz/braun
82510,61-70,w,9,91,West Highland White Terrier,,,,K,2009,m,weiss
82512,61-70,w,6,63,Bichon frisé,,,,K,2014,m,weiss
82518,61-70,m,9,92,Setter,Mischling,,,I,2007,m,weiss/braun
82527,71-80,w,2,21,Rauhaar Dackel,,,,K,2011,w,saufarben
82527,71-80,w,2,21,Rauhaar Dackel,,,,K,2015,w,schwarz/rot
82538,61-70,w,7,71,Dachshund,,,,K,2004,m,braun
82543,71-80,m,9,92,Beagle,Mischling,,,K,2010,w,tricolor
82545,71-80,w,7,71,Zwergschnauzer,,,,K,2008,w,schwarz/weiss
82550,61-70,m,3,33,Golden Retriever,,,,I,2005,w,golden
82551,71-80,w,7,74,Mischling gross,,,,I,2010,w,grau meliert
82558,51-60,w,7,71,Labrador Retriever,,,,I,2012,m,beige
82561,61-70,w,7,71,Yorkshire Terrier,,,,K,2009,w,blue/tan
82567,61-70,w,7,71,Papillon,,,,K,2004,m,weiss/braun
82572,71-80,w,7,74,Rauhaar Dackel,,,,K,2002,m,saufarben
82574,81-90,w,10,101,Griffon,,,,I,2007,w,goldbraun
82579,61-70,w,7,74,Cocker Spaniel,,,,K,2007,w,braun
82580,71-80,w,7,71,Lagotto Romagnolo,,,,I,2008,m,beige
82581,61-70,w,7,72,Tibet Terrier,,,,K,2009,w,beige/schwarz
82588,71-80,w,6,63,Appenzeller Sennenhund,,,,I,2009,w,tricolor
82590,61-70,w,7,74,Golden Retriever,Mischling,,,I,2005,w,rot/braun
82591,81-90,m,7,74,Dachshund,,,,K,2014,m,schwarz/rot
82606,71-80,w,7,73,Bergamasker,,Labrador Retriever,,I,2008,m,grau/schwarz
82618,81-90,m,7,71,Golden Retriever,,,,I,2010,m,goldbraun
82620,61-70,w,7,72,Yorkshire Terrier,,,,K,2010,w,schwarz/braun
82622,41-50,w,2,21,Mischling klein,,,,K,2008,w,weiss/braun
82623,81-90,w,8,83,Cocker Spaniel,,,,K,2006,w,schwarz
82626,61-70,w,7,71,Border Terrier,,,,K,2013,m,red grizzle
82631,51-60,w,9,92,Jack Russel Terrier,Mischling,,,K,2008,m,weiss/schwarz
82640,61-70,w,9,92,Dackel,,,,K,2010,m,schwarz
82646,51-60,m,11,115,Toypudel,,,,K,2005,w,apricot
82649,91-100,w,8,82,Bearded Collie,,,,I,2003,w,beige
82653,71-80,m,5,52,Bulgarischer Sennenhund,,,,I,2003,w,schwarz/weiss
82653,71-80,m,5,52,Jack Russel Terrier,,,,K,2006,m,braun/weiss
82655,51-60,w,7,74,Mischling klein,,,,K,2007,w,grau
82655,51-60,w,7,74,Malteser,Mischling,,,K,2010,w,weiss/grau
82655,51-60,w,7,74,Mischling klein,,,,K,2011,m,schwarz/braun
82660,71-80,w,7,74,Schäfer,,Appenzeller Sennenhund,,I,2004,m,tricolor
82661,71-80,m,7,74,Samojede,,,,I,2008,w,weiss
82662,41-50,w,7,74,Tibet Terrier,,,,K,2003,w,schwarz/weiss
82662,41-50,w,7,74,Tibet Terrier,,,,K,2005,w,zobel
82668,61-70,w,5,52,Norwich Terrier,,,,K,2011,w,rot
82671,51-60,w,7,74,Continental Bulldog,,,,I,2014,w,rot/weiss
82671,51-60,w,7,74,Continental Bulldog,,,,I,2015,w,rot/weiss
82671,51-60,w,7,74,Continental Bulldog,,,,I,2012,w,gestromt
82671,51-60,w,7,74,Jack Russel Terrier,,,,K,2000,w,schwarz/weiss/braun
82671,51-60,w,7,74,Continental Bulldog,,,,I,2010,w,schwarz/weiss
82671,51-60,w,7,74,Continental Bulldog,,,,I,2009,m,rotbraun/weiss
82671,51-60,w,7,74,Continental Bulldog,,,,I,2015,w,schwarz/weiss
82676,71-80,w,7,72,Französische Bulldogge,,,,K,2013,w,schwarz/beige
82690,81-90,m,7,72,Labrador Retriever,,,,I,2001,m,schwarz
82690,81-90,m,7,72,Zwergdackel,,,,K,2003,w,braun meliert
82692,81-90,w,7,74,Pudel,,,,K,2003,w,schwarz
82692,81-90,w,7,74,Pudel,,,,K,2002,w,schwarz
82699,71-80,w,7,72,Gos d'Atura Català,,,,I,2005,m,zobel
82699,71-80,w,7,72,Briard,,,,I,2000,w,schwarz
82700,71-80,m,7,72,Labrador Retriever,,,,I,2014,m,schwarz
82700,71-80,m,7,72,Labrador Retriever,,,,I,2003,m,schwarz
82703,81-90,w,7,74,Pudel,,,,K,2013,m,schwarz
82706,71-80,w,7,74,Tibet Terrier,,,,K,2004,m,schwarz/weiss
82720,71-80,w,7,74,Flat Coated Retriever,,,,I,2004,w,braun
82734,61-70,w,7,74,Dachshund,,,,K,2006,w,saufarben
82737,71-80,w,7,71,Berner Sennenhund,,Schäfer,,I,2003,w,braun/schwarz
82738,61-70,m,7,74,English Setter,,,,I,2009,m,weiss/orange
82739,51-60,w,7,74,Cavalier King Charles Spaniel,,,,K,2012,m,black/tan
82751,71-80,m,8,83,Pudel,,,,K,2009,w,black/tan
82751,71-80,m,8,83,Leonberger,,,,I,2006,w,löwenfarbig
82753,61-70,w,6,63,Labrador Retriever,,,,I,2005,w,gelb
82772,61-70,w,9,91,Border Collie,,,,I,2010,m,schwarz/weiss
82781,51-60,w,6,63,Mischling klein,,,,K,2007,m,schwarz/braun
82782,81-90,w,7,71,Labrador Retriever,,,,I,2003,w,blondfarben
82795,41-50,w,11,119,Deutsche Dogge,,,,I,2012,m,gelb
82806,71-80,m,6,61,Deutscher Schäfer,,,,I,2014,w,grau
82808,61-70,w,4,44,Coton de Tulear,,,,K,1997,m,weiss/braun
82809,41-50,w,11,111,Mischling klein,,,,K,2008,m,grau/beige
82813,51-60,w,7,73,Labrador Retriever,,,,I,2009,w,blondfarben
82816,71-80,w,11,111,Pointer,,,,I,2003,w,weiss/schwarz
